attempt,num_true_positives,num_false_positives,num_true_negatives,num_false_negatives,precision,recall,f1,accuracy,negative_predictive_value,train_f1,train_precision,train_accuracy,train_attempt,num_train_examples,lines_of_code,log_lines_of_code,max_indent,imports_count,methods_called_count,smarts_strings_count,defs_count,returns_count,complexity,log_num_train_examples
321.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,321.0,321.0,321.0,321.0,321.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,321.0
0.0,71.81504702194357,272.9278996865204,35208.47021943574,21.786833855799372,0.423020534957416,0.7652212855712373,0.48154302686501743,0.9917156786073839,0.9993684606539517,0.5041516520537788,0.44540419866100533,0.991353738316815,2.1713395638629285,373.3115264797508,49.01754385964912,3.8167597271722573,3.175438596491228,2.1403508771929824,7.649122807017544,3.3333333333333335,1.0701754385964912,7.9298245614035086,4.728264226136205,2.132837273656272
0.0,136.94028547309867,981.4066296763127,1051.1105350127223,53.981347369655175,0.3043013526638117,0.25588158224195007,0.2822145658593306,0.027929787572769395,0.0015722123488723131,0.27257893855930404,0.2998271905392928,0.028168084386400515,1.476457250468519,668.6290658115119,18.2995815995009,0.4051608290032057,1.7435883260180902,0.8332080106266568,3.593104646751367,3.1358146203711295,0.3195783562986335,3.1274113503640617,1.416801852077637,0.5880427156462837
0.0,0.0,0.0,20753.0,0.0,0.0,0.0,0.0,0.5947997189037245,0.989025384257103,0.05063291139240506,0.028843203436637006,0.6763754045307443,0.0,23.0,18.0,2.8903717578961645,2.0,1.0,3.0,0.0,1.0,3.0,2.378074351579233,1.3617278360175928
0.0,7.0,7.5,35255.0,1.0,0.1455026455026455,0.6062684124386253,0.22988790605459816,0.9939845397048489,0.9996038645981542,0.26676986584107326,0.17594108019639934,0.9941672522839072,1.0,43.0,36.0,3.58351893845611,2.0,1.0,5.0,1.0,1.0,5.0,3.473459165997295,1.6334684555795864
0.0,17.0,33.0,35501.0,4.0,0.3523809523809524,0.8707627118644068,0.4583333333333333,0.9987631763879129,0.9998875235497567,0.4782608695652174,0.3741935483870968,0.99865776528461,2.0,95.0,47.0,3.8501476017100584,2.0,2.0,7.0,3.0,1.0,8.0,4.916703787691222,1.9777236052888476
0.0,76.5,199.0,35550.5,14.0,0.6666666666666666,0.9924966276978417,0.7318767619814741,0.9996907940969783,0.9999718848402837,0.7346938775510203,0.6970394736842105,0.9996907940969783,3.0,345.0,63.0,4.143134726391533,4.0,3.0,10.0,4.0,1.0,10.0,5.794058382710424,2.537819095073274
0.0,913.0,14363.0,35573.0,384.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3910.0,90.0,4.499809670330265,10.0,3.0,20.0,18.0,3.0,16.0,7.863497622707262,3.5921767573958667
