attempt,num_true_positives,num_false_positives,num_true_negatives,num_false_negatives,precision,recall,f1,accuracy,negative_predictive_value,train_f1,train_precision,train_accuracy,train_attempt,num_train_examples,lines_of_code,log_lines_of_code,max_indent,imports_count,methods_called_count,smarts_strings_count,defs_count,returns_count,complexity,log_num_train_examples
155.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,155.0,155.0,155.0,155.0,155.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,155.0
0.0,80.06493506493507,202.77272727272728,35278.818181818184,13.344155844155845,0.6570279102113684,0.8449811775365649,0.7073899734502531,0.9939250349088717,0.9996100465364439,0.7467781622326602,0.6960909406809899,0.9931301566282789,2.1354838709677417,369.5032258064516,50.266666666666666,3.855275124266071,3.2,2.1555555555555554,8.0,3.1333333333333333,1.0888888888888888,8.422222222222222,4.9132772470754364,2.108469072637139
0.0,149.51742309231287,1271.0811954890396,1323.1711188895179,32.08717290396613,0.24343148768432424,0.1829894075583888,0.2079816940028994,0.03591022275011294,0.0009382146110802099,0.14442652545507795,0.19504308948064947,0.03644057365308331,1.4328131413812437,689.9600625953211,17.080557793744752,0.3685598673656394,1.816590212458495,0.824498623284466,3.5355339059327378,2.554852779960663,0.3581659228386032,2.9579545212012555,1.3463436272693317,0.5954993493482315
0.0,0.0,0.0,20753.0,0.0,0.0,0.0,0.0,0.5947997189037245,0.9935960877918146,0.5024061597690087,0.33984375,0.6763754045307443,0.0,23.0,18.0,2.8903717578961645,2.0,1.0,3.0,0.0,1.0,3.0,2.378074351579233,1.3617278360175928
0.0,8.0,3.0,35435.0,0.0,0.5,0.7679738562091503,0.5440348692403487,0.998952916373858,0.9997747573305671,0.6381107436470759,0.5551791422759165,0.9987752161487355,1.0,40.0,38.0,3.6375861597263857,2.0,1.0,6.0,1.0,1.0,6.0,4.152240023138712,1.6020599913279623
0.0,19.0,8.0,35543.0,2.0,0.6666666666666666,0.9074675324675325,0.7407407407407407,0.9996767392832044,0.9999437546578063,0.7384615384615385,0.693515704154002,0.9996837666900914,2.0,92.0,48.0,3.871201010907891,2.0,2.0,7.0,3.0,1.0,9.0,4.937775890822787,1.9637878273455551
0.0,80.5,33.75,35561.0,8.0,0.8666666666666667,1.0,0.8588169642857144,0.9998594518622628,1.0,0.8547569944722246,0.8746729461015175,0.9998664792691497,3.0,336.0,63.0,4.143134726391533,4.0,3.0,10.0,4.0,1.0,10.0,5.80507033814703,2.5262700229670108
0.0,893.0,14363.0,35573.0,220.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3910.0,90.0,4.499809670330265,10.0,3.0,20.0,13.0,3.0,16.0,7.863497622707262,3.5921767573958667
